account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,Title,Content
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859749961680,9/26/2016,link,TRUE,,65,506,153,ICE union endorses Trump,"The union representing the nation’s Immigration and Customs Enforcement officers and staff is throwing its support behind GOP nominee Donald Trump.

It’s the first time ever that the National Immigration and Customs Enforcement Council has endorsed a candidate for president, according to a statement posted on Trump’s campaign web site Monday.“Donald Trump reached out to us for a meeting, sat down with me to discuss his goals for enforcement, and pledged to support ICE officers, our nation’s laws and our members. In his immigration policy, he has outlined core policies needed to restore immigration security -- including support for increased interior enforcement and border security, an end to Sanctuary Cities, an end to catch-and-release, mandatory detainers, and the canceling of executive amnesty and non-enforcement directives,” its statement says.


In contrast, the union says Democratic nominee Hillary Clinton supports furthering “amnesty” and is pushing a “radical” immigration plan that will lead to the loss of thousands of lives.

Trump has consistently called for the construction of a wall between Mexico and the U.S. and demanded that Mexico pay for it, has called Mexicans rapists and criminals and has pushed a hardline immigration stance against Muslims.

Trump’s actual immigration plan with respect to illegal immigrants has been somewhat less clear. He has said that there won’t be amnesty for illegal immigrants living in the U.S., but has also said he’s willing to “work with” undocumented immigrants."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859777431680,9/26/2016,link,TRUE,,74,921,165,Clinton camp asks Lester Holt to fact-check Trump tonight,"Hillary Clinton’s campaign is hoping Lester Holt is no Matt Lauer.

Clinton campaign manager Robby Mook told “CBS This Morning” that his expectation for Holt on Monday night, when Clinton and Donald Trump square off in the first presidential debate, is that he call out Trump’s lies. Lauer was assailed by his colleagues in the media for allowing Trump’s assertion that he didn’t support the Iraq War go unchecked during NBC’s commander in chief forum earlier this month. “We’re really focused on this opportunity that Hillary has to speak directly to the voters on the issues,” Mook said in an interview Monday morning. “But we are concerned that Donald Trump may lie, he may throw misinformation out there, and that Hillary will have to spend all of her time trying to correct the record rather than talking about the things she wants to accomplish.”


Asked what he expects the moderator to do, Mook said “all that we’re asking is that the record be checked.”

“So if Donald Trump lies, which he has repeatedly done in the past, that that be simply checked,” he said."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859818691680,9/26/2016,link,TRUE,,23,277,278,Lewandowski: Clinton has to become human,"While Donald Trump will top expectations, Hillary Clinton’s challenge in Monday night’s debate is to become human, former Trump campaign manager Corey Lewandowski said Monday.

“What Hillary Clinton has to do here is she has to become human, and I mean that in a good way,” Lewandowski, a paid CNN contributor who is still getting severance from the Trump campaign, said Monday morning during a panel discussion. “She has to connect with people because I think what happens is people see her as — look, she knows the issues. There’s no question about that, but what she doesn’t have is that compassion that people see, and I think if she’s gonna be successful tonight, she has to relate to people on a different level, and the expectation of Donald Trump as not preparing, I think he’ll exceed that expectation.” Lewandowski pushed back on the notion that Trump won’t be prepared for his prime-time faceoff with Clinton at Hofstra University in New York, noting that a similar narrative of an ill-prepared Trump played out during the Republican primary debates, yet the real estate mogul was actually “very prepared” and “dominated” his rivals.


“Look, I think it’s the same preparation that he’s using now,” Lewandowski said of Trump’s primary debate prep, “which is conversation, talking with experts in their respective fields, understanding the issues, making sure he’s got briefing documents on issues that he wants to know more about, but he’s also prepared for the last 40 years of his life, and, you know, getting ready for a day like this is a big day for anybody. You got 100 million people, potentially, who are gonna tune in, and one of the next two people who’s gonna be president of the United States is gonna be standing on that stage tonight. I think it’s a big day for everybody.”
"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859872071680,9/26/2016,link,TRUE,,6,121,3,Obama: 'Arnold Palmer had swagger before we had a name for it',"President Barack Obama mourned the death of golf legend Arnold Palmer in a statement released Monday, celebrating him as “the American dream come to life.”

Palmer, widely regarded as one of golf’s greatest stars, died Sunday in Pittsburgh at the age of 87. He won seven major tournaments over the course of his career, including four Masters Tournaments, and 65 wins on the PGA Tour rank him 5th all-time on that list. He was awarded the Presidential Medal of Freedom in 2004 by President George W. Bush and the Congressional Gold Medal in 2009. “With his homemade swing and homespun charm, Arnold Palmer had swagger before we had a name for it,” the president said in a statement released by the White House. “From a humble start working at the local club in his beloved Latrobe, Pennsylvania, to superstardom as the face of golf around the globe, Arnold was the American Dream come to life.”


“Along the way he racked up win after win – but it wasn’t his success that made him King. Arnold’s freewheeling, fearless approach to the game inspired a generation of golfers and, for the first time on TV, enthralled an audience across the world. Sure, we liked that he won seven majors, but we loved that he went for it when he probably should have laid up,” Obama, himself an avid golfer, continued. “That spirit extended beyond the links where he gave freely of himself and poured everything he had into everything he did: from building hospitals to personally responding to countless letters from his fans. And he did it all with a grin that hinted maybe he had one more shot up his sleeve.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859901176680,9/26/2016,link,TRUE,,27,388,230,Conway: Trump will explain his Islamic State plan if asked,"Donald Trump will detail his plan to destroy the Islamic State during Monday night’s debate against Hillary Clinton — if asked, according to his campaign manager.

Asked by Willie Geist during MSNBC’s “Morning Joe” whether Trump will offer specifics beyond his broad statement that he will “knock the hell out of ISIS,” Trump campaign manager Kellyanne Conway replied in the affirmative. “He certainly has a plan. I’ve heard it,” Conway said. “This is his debate tonight, Willie, he’ll tell you if that question is asked. But there’s also — you know, people are just amazed that Hillary Clinton would put on her campaign website what her plan to defeat ISIS is. Is it that ISIS can’t read that plan?”


Trump has vowed to “knock the hell out of ISIS” but has been mum on how he would do so, suggesting that he doesn’t want to tip his hand to the terrorist network.

Pressed by Geist and Mika Brzezinski on whether voters deserve to know details about his plan before they cast their votes, or at least a sense that he has any “knowledge of the landscape,” Conway said, “Yes, and he’ll be happy to offer those specifics without telling the enemy exactly what we’re going to do.”

“So just to put a button on it, we’ll get the ISIS plan tonight in the debate?” Geist asked.

“You will get his view of how best to defeat the enemy without telling ISIS particularly, specifically what it’s going to be,” she said."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859930246680,9/26/2016,link,TRUE,,35,288,110,"New poll has Clinton, Trump in virtual dead heat in Colorado, Pennsylvania","Hillary Clinton and Donald Trump are virtually tied in Pennsylvania and Colorado, according to CNN/ORC polls of the battleground states released Monday.

Clinton and Trump are separated by a single point in both states — well within the margin of error — with Clinton’s advantage coming in Pennsylvania while Trump leads in Colorado.

Clinton tops the field in a four-way matchup in Pennsylvania with 45 percent support to Trump’s 44 percent. Libertarian nominee Gary Johnson follows with 6 percent support, while Green Party nominee Jill Stein sits at 3 percent, among likely voters.

In Colorado, it’s Trump who leads the field, with 42 percent support, followed by Clinton at 41 percent, Johnson at 13 percent and Stein at 3 percent.

In a head-to-head, though, Clinton holds narrow advantages over Trump in both states. She leads Trump 50 percent to 47 percent among likely voters in Pennsylvania and 49 percent to 47 percent in Colorado.

The polls come hours ahead of Monday night’s presidential debate between Clinton and Trump. While nearly 8-in-10 voters in Pennsylvania and Colorado said they’ve already made their minds up on who they will vote for in November, more than 20 percent in each state said they could change their mind, suggesting Monday’s performance could impact the race.

The surveys of 771 likely Pennsylvania voters and 784 likely Colorado voters were conducted Sept. 20-25 via landline and cellphone. They have a margin of error of plus or minus 3.5 percentage points."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153859966556680,9/26/2016,link,TRUE,,13,65,29,Clinton vs. Trump: The debate before the debate,"Hillary Clinton’s campaign is making one plea ahead of Monday night’s big debate: Don’t let Donald Trump get away with it. And Trump’s campaign is firing right back, arguing that the press is biased against the Republican nominee and, in any case, Clinton’s team is just trying to “game the refs.”

The debate is playing out against a backdrop of polls that indicate a tightening White House race, with Trump drawing even or ahead in national and battleground-state surveys. Polling averages now show that Clinton’s post-convention lead has evaporated, and no less a guru than Nate Silver declared on Monday morning that the race is a “dead heat.”

“The latest polling is consistent with a Clinton lead of only ~1% nationally. State firewall breaking up. Trend lines awful,” Silver tweeted.

During the critical hours of expectation-setting ahead of the 9 p.m. showdown at Hofstra University, both camps claimed their candidate would be held to an unfair standard, with Clinton’s aides explicitly requesting that moderator Lester Holt fact-check Trump in real time.

“We are concerned that Donald Trump may lie, he may throw misinformation out there, and that Hillary will have to spend all of her time trying to correct the record rather than talking about the things she wants to accomplish,” Clinton campaign manager Robby Mook told “CBS This Morning,” adding that all the campaign is asking of Holt is that if Trump lies, “that that simply be checked.” “The thing that concerns us is not the moderator themselves, who have been selected by the commission, because they will be seen as fair and even-handed. What bothers us, Mark, is the very public and very coordinated attempt to game the refs,” Trump campaign manager Kellyanne Conway shot back in an interview on MSNBC. But Conway was soon put in the awkward position of defending Trump’s claim that Holt may be unfair to him because he’s a Democrat and the system is “very unfair.” The “NBC Nightly News” anchor has been a registered Republican in New York since 2003.

“I don’t know that he knew what Lester Holt’s voter registration was,” said Conway, who went on to dodge multiple queries of why Trump lied. “He didn’t lie,” Conway said at one point, explaining that “a lie would mean that he knew the man’s party registration.”

In a presidential cycle that’s seen endless debates about debates, Monday’s theme was conflicting interpretations of what it means to be a moderator. After suggesting a debate with no moderator, Trump has already signaled to Holt that he shouldn’t try to be Candy Crowley, who famously injected herself into the 2012 presidential debate between President Barack Obama and Mitt Romney with a fact-check of the GOP nominee.

But Clinton’s campaign has beat up on Holt’s NBC colleague Matt Lauer, who was widely panned in the media for allowing Trump’s false assertion that he didn’t support the Iraq war go unchecked during a national security forum earlier this month.

The nonpartisan Commission on Presidential Debates, which selected the debate sites and moderators, weighed in Sunday. “In our history, the moderators have found it appropriate to let the candidates be the ones that talk about the accuracy or the fairness of what the other candidate or candidates might have said,” Janet Brown, the commission’s executive director, told CNN’s “Reliable Sources.”

When it comes to fact-checking, Brown warned, “I don’t think it’s a good idea to get the moderator into essentially serving as the Encyclopedia Britannica.”

For her part, Clinton won’t let Trump’s lies “go by the wayside,” press secretary Brian Fallon told CNN on Monday, insisting that Holt shouldn’t, either.

“There is enough lies that Donald Trump tells consistently that everyone, by now, should be able to call them out,” he said. “Lester Holt, Hillary Clinton will, too, but I think that even the observers and reporters tonight watching that are grading the two candidates’ performances should take it into account. By now, we all know he likes to lie about his record when it comes to the Iraq war, he lies about his support for the intervention in Libya, he lies about who started birtherism, he lies on any different number of issues and he tells them so frequently that we all know them now. If he says them again, that should be disqualifying. He can’t possibly be given a passing grade if he repeats those lies.”

Former Trump campaign manager Corey Lewandowski, a paid CNN contributor who is still receiving severance from the Trump campaign, dismissed the idea that a fact-checking moderator is of any concern. “I think what the concern is from both of the campaigns — and what it should be — is that the moderator is not the person who’s running for president of the United States. So I think you let the candidates debate, you let the candidates answer,” he said. “You can hold people accountable, there’s no question, but I don’t think it’s the role of the moderator to inject themselves in so they’re making themselves part of the debate structure and people are talking about the moderator after the debate.” Trump’s campaign, including his former aide Lewandowski, also pushed the narrative that Clinton is robotic. That charge was leveled in response to the Clinton camp’s preparation for two Trumps.

“We don’t want Donald Trump’s lies and distortions to be a distraction. We’re hoping that can get checked so that Hillary can focus her time on what she wants to do,” Mook told NBC’s “Today.”

Asked about Clinton’s rules of engagement versus Trump, Mook added that “it just depends on what Donald Trump shows up to the debate, and we just don’t know that.”

But Conway shot down the notion that there’s any other Trump, while echoing the criticism that the former secretary of state lacks human compassion. Lewandowski cast Clinton as a policy wonk whose challenge is “to become human” during the debate, senior communications adviser Jason Miller tweeted that “Overprogramming leads to short circuits,” and Conway joined the pile-on.

“He’s not going to be robotic and scripted. Hillary Clinton is,” Conway said. “And that’s a problem in debates likes this because people want to see a future commander in chief and president of the United States who is nimble and resilient and can answer questions that haven’t been pre-programmed in their head through all this secretive debate prep and mock debates.” After Mook warned against “a double standard where Donald Trump can get the Most Improved award but Hillary Clinton, you know, is getting judged on the fine points of policy,” Conway added that the two campaign managers “are living in parallel universes.”

“I mean, Donald Trump has been criticized all weekend long. I think that the Clinton campaign has clearly been gaming the refs, has been talking to the media for a week now saying it’s your job to make sure that Donald Trump is fact-checked in real-time,” she said. “I’m just surprised a campaign manager would try to lower expectations that dramatically for his own candidate. But look, they know that campaign debates are not Hillary Clinton’s sweet spot. Yes, she’s experienced at doing them, but the experience hasn’t necessarily been beneficial.”

Aside from how Holt will moderate, Conway cited pre-written narratives and what she claimed was Clinton’s willingness to say anything to get elected as her top concerns.

“I’m worried that some of the headlines are already written, that they’re conclusions in search of evidence,” Conway said, adding that newspapers and reporters have already begun trying to undercut Trump ahead of the debate. “What I would ask you all to do is start looking at the Twitter feeds of, quote, objective reporters, particularly our embeds. These are not profiles in courage, and this is not journalism. There are people who cover our campaign who actually just slander our candidate on Twitter,” Conway said. “Ninety-two percent of at least two of our embeds’ tweets are negative towards Donald Trump. Why are they on our campaign plane? Why are they covering our campaign? ... Excuse the Trump campaign if we feel like we can’t get a fair shake from certain people.”

Conway also indicated that Clinton may play the woman card, skewing headlines that take away from the real estate mogul’s performance.

“So if she ends up saying to him, ‘That’s just not true, you’re distorting my record, you’re being mean to a woman,’ and then people will say, ‘He was mean to a woman,’ and the headlines will scream and Twitter will blow up — even if it’s not true,” she said. “So that would be my concern, that he’s not able to get out all of his responses because, as Joe [Scarborough] correctly points out, people are so worried that she’s not a great debater, that she’s not really ready for tonight the way he is, that she’s going to try to interrupt him and confuse the people watching in such a way that he was somehow rude to a woman and he somehow lied on the stage.”

Rudy Giuliani, the former New York mayor and a prominent Trump surrogate, said he had advised Trump to “just let loose” and be himself — and not try to compete with Clinton’s detailed policy expertise.

“She’s been in government since I was a child. I don’t remember a time she hasn’t been in government in one way or another,” Giuliani said on “Fox and Friends.” “So she’s going to have obviously more specific knowledge than he has, but I think he’s going to comport himself very, very well, and he’s going to be — he’s just going to be like you see him on — when he comes here [on Fox News] and when you talk to him on the phone. He’s going to be Donald Trump.”
"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153860025456680,9/26/2016,link,TRUE,,12233,21425,1005,Bloomberg TV to fact check debate on-screen,"Bloomberg TV will conduct on-screen fact checks of statements made by both Donald Trump and Hillary Clinton during Monday night’s debate, POLITICO has confirmed.

The channel’s decision to conduct an on-screen fact-check sets Bloomberg apart from the other major TV networks, none of whom have committed to doing on-screen fact checks during the debate. Most will leave the fact-checking to segments in the post-debate analysis coverage.

Clinton’s supporters have called for aggressive fact-checking during Monday’s debate, saying that members of the media have failed to adequately fact-check and correct falsehoods from her Republican rival. NBC’s Matt Lauer was recently criticized for not correcting several false statements from Trump during a presidential forum on the network.

Spokespeople for the networks told POLITICO that on-screen fact checks would be hard to execute in real-time, which is why they were opting out. That leaves the real-time fact-checking up to NBC’s Lester Holt, the debate moderator, or the candidates themselves.

Several other news organizations, including NPR, have said they will conduct fact-checks of the debate online and in their post-debate analyses.

Hadas Gold contributed reporting to this post.

This story has been updated to reflect that fact checking will be up Holt, or the candidates. The original text was due to an editing error."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153862749066680,9/27/2016,link,TRUE,yes,24,192,55,"Donald Trump’s Wild Night
He has made outrageous commonplace on the trail. And he went for it again on the debate stage.","At last night’s debate, Donald Trump said he provided a “great service” for President Obama by getting him to produce his birth certificate. He said Hillary Clinton lacks the stamina to serve as president. When Clinton suggested he hasn’t released his tax returns because he doesn’t pay any taxes to the federal government, he did not respond with a denial: “It would be squandered, believe me.” And during a back-and-forth about his racial views, Trump said he deserves “great credit” for refusing to discriminate at one golf club he owns—when he owns seven U.S. golf clubs.

It’s hard to think of another year when those jaw-dropping statements in front of a massive audience wouldn’t have been big news. Then again, Trump also suggested the hack of the Democratic National Committee, which security experts blame on Russia, might have been perpetrated by “somebody sitting on their bed who weighs 400 pounds.” He accused Clinton of having some kind of meltdown “at the AFL-CIO the other day, behind the blue screen, I don’t know who you were talking to, but you were totally out of control.” He insisted that blowing up an Iranian ship would not start a war. And when Clinton complained that he would soon blame her for everything that has ever happened, he responded: “Why not?” The question, of course, is whether any of these he-said-what? moments on the world’s largest stage will hurt Trump. And after 15 months of his brazen assaults on political norms, the only honest answer is: Who the hell knows?

The two candidates on stage last night basically inhabited two different rhetorical universes, just as they have on the campaign trail. Clinton stuck to her public persona as a politics-as-usual Democrat with five-point policy plans and canned talking points about “Trumped-up trickle-down economics.” And Trump continued to flout political customs—he tried to interrupt 25 times in the first 26 minutes of the debate, according to Vox—and say a lot of wild, perplexing and untrue things that may well overstimulate the national fact-checking economy.

Clinton clearly seemed better prepared and more coherent last night, and moderator Lester Holt’s questions—nothing about immigration, Benghazi or the Clinton Foundation, and her deleted emails barely came up—may have played to her wonky strengths. Trump came off as an overconfident blowhard, the mouthy guy at the office meeting who never knew much about the topic, didn’t try to get himself up to speed in advance, interrupts all his female colleagues anyway, then tells them to wait until he’s done when they try to get a word in edgewise. Trump did put Clinton on the defensive over trade issues, and especially in the early minutes, he scored points portraying her as a tired politician who had stayed in the game too long. But he did seem a lot less comfortable and more agitated than he does at his rallies, as if mass adulation suits him better than one-on-one confrontation, and it did sound like the pundits—and the battleground focus groups—scored the contest as a victory for Clinton. She didn't seem like the candidate who was totally out of control.

Beyond the style points, though, there does not seem to be a lot of recognition of just how remarkable some of Trump’s comments were. Some of those comments have become familiar through repetition, like his suggestion that in America’s minority neighborhoods, you can’t walk down the street without getting shot, or his claim that American jobs are “leaving in bigger numbers than ever,” when in fact unemployment has been cut in half since 2010. But as I’ve discovered after attending Trump rallies, many of us have become so desensitized to his outrageousness that it no longer sounds as abnormal as it is. After all, his political incorrectness has become central to his brand; his supporters love that he isn’t afraid to say publicly things other politicians wouldn’t dare say privately. And whenever he drops a bombshell, he usually drops several more before we’ve recognized just how explosive the last one was.

For example, Federal Reserve chair Janet Yellen is widely considered one of the least political people in Washington, but it barely seemed to register last night when Trump accused her of keeping monetary policy loose for purely political reasons—even though the policy should presumably be even looser if the economy were really in the shambles Trump says it is. Trump also casually suggested that Obama will “spend the rest of his life on the golf course” after leaving office, a pretty disrespectful thing to say about a president, though obviously not as disrespectful as arguing that Trump did him a favor by spreading lies about his citizenship. Trump also tried to push the preposterous notion that Clinton was a fervent birther, but a less effective one than Trump, sounding like Mitt Romney would have if Romney had suggested Obama was a less effective governor of Massachusetts. And it was really odd to see a 70-year-old man whose latest doctor’s note revealed that he’s flirting with obesity attack the physical condition of his opponent. Modern presidential candidates just haven’t said things like that.

Then again, modern presidential candidates have always released their tax returns, which Trump has steadfastly refused to do, citing an audit that, as Clinton and Holt both pointed out, is not a valid reason to avoid disclosure. Clinton then pointed out that Trump didn’t pay any federal income tax in the years he had to release his returns to casino regulators, a swipe that Trump could have easily ignored. Instead, he interrupted her to boast: “That makes me smart.” And when Clinton insinuated that maybe he still isn’t paying the federal taxes that support troops, schools and health care, he again took the bait, not to deny that he’s a free rider, but to scoff that his taxes would just be wasted if he did pay them.

That was a pretty damning non-denial. But before that could sink in Clinton was attacking him for stiffing his workers—“dishwashers, painters, architects, glass installers, marble installers, drapery installers like my dad.” And Trump once again embraced the charge, explaining that he doesn’t pay when he isn’t satisfied, and recommending that the country take a similar approach to its debts. When Clinton pointed out that it would be a disaster if the country declared bankruptcy the way Trump’s companies have, he said he had just taken advantage of the laws for his own benefit, because “that’s what I do.” It’s hard to imagine another presidential candidate saying that, but then again, it’s hard to imagine another presidential candidate expecting brownie points for allowing blacks in his club. Trump also defended his sexist comments about Rosie O'Donnell, described the $14 million his father gave him at the outset of his career as ""a very small loan,"" and undoubtedly made other incendiary comments I missed.

Somehow, that kind of rhetoric seems to be baked into the Trump cake. He denied last night that he had ever called global warming a Chinese hoax, even though the evidence remains on his Twitter account. He also clung to his disproven claim that he always opposed the war in Iraq, citing Sean Hannity as his character witness. Trump just keeps blustering through, never admitting error, always assuming his confidence projects authority. And maybe it does. He’s in a tight race to be president of the United States.

Trump’s appeal is not really about details, which makes it complicated for the media to cover him. Maybe it’s tendentious to fact-check his exaggerations and rehash his rhetorical flourishes when he’s really trying to convey a larger truth. Like when he hits her for being a career politician by claiming she’s been “fighting ISIS your entire adult life.” But when you look at the transcript of, say, last night’s contentious discussion about race, it’s hard not to think that he’s getting a bit of a pass. I couldn’t help but think last night about all the abuse and ridicule heaped on Vice President Al Gore during a fundraising scandal when he kept saying there was “no controlling legal authority” banning his actions. When Clinton pointed out that the Justice Department sued Trump’s company in the 1970s for refusing to rent to blacks, Trump pointed out that lots of companies were sued, and that his settled with “no admission of guilt.” And then he said it again, after complaining that Clinton mentioned the suit in ads.

“Frankly, I look at that, and I say, isn’t that amazing?” Trump said. “Because I settled that lawsuit with no admission of guilt…It’s just one of those things.”

It’s one of those things that won’t make the news tomorrow, even though “no admission of guilt” at least partially captures the Trump approach to politics. He’s going to keep saying things that normal politicians don’t. He won’t apologize for them. He’ll attack the media for even questioning them. And his supporters will continue to love him for them."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153862804666680,9/27/2016,link,TRUE,yes,129,830,178,Trump again slams former Miss Universe over weight,"Alicia Machado, the former Miss Universe winner who Donald Trump once called “Miss Piggy,” was “the worst we ever had,” the Manhattan billionaire said Tuesday morning, because “she gained a massive amount of weight.”

Hillary Clinton called attention to Machado’s case towards the end of Monday night’s presidential debate, recalling that Trump had not only called her “Miss Piggy” but also “Miss Housekeeping,” a reference to her Hispanic heritage. Addressing Trump’s name-calling directly, Clinton said “Donald, she has a name. Her name is Alicia Machado. And she has become a U.S. citizen and you can bet she is going to vote this November.” Trump said that while nothing Clinton did throughout the debate to that point had managed to get under his skin, the former secretary of state’s decision to bring up Machado did frustrate him.


“That person was a Miss Universe person, and she was the worst we ever had. The worst, the absolute worst. She was impossible, and she was a Miss Universe contestant and ultimately a winner who they had a tremendously difficult time with as Miss Universe,” Trump explained during a Tuesday morning appearance on Fox News’s “Fox and Friends.” “She was the winner, and, you know, she gained a massive amount of weight, and it was a real problem. We had a real problem. Not only that, her attitude, and we had a real problem with her, so Hillary went back into the years and she found this girl. This was many years ago, and found the girl and talked about her like she was Mother Teresa and it wasn’t quite that way, but that’s okay. Hillary has to do what she has to do.”

Clinton’s discussion of the former Miss Universe winner came amid a larger attack against Trump’s history of disrespectful and derogatory remarks about women. Of her GOP opponent, Clinton said “This is a man who has calling women pigs, slobs and dogs and someone who has said pregnancy is an inconvenience to employers, who has said that women don’t deserve equal pay unless they do as good a job as men.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153862834566680,9/27/2016,link,TRUE,yes,66,534,141,Trump adviser denies climate change is manmade,"Donald Trump believes that “global warming is naturally occurring” and humans are not the cause, his campaign manager Kellyanne Conway said Tuesday morning on CNN — a stance that flies in the face of the vast majority of mainstream climate science.

Conway was trying to walk back the Manhattan billionaire’s previous dismissals of climate change as a “hoax” driven by China. But while her remarks Tuesday might seem less extreme on the surface, they still did nothing to assuage climate activists’ fears that a President Trump would attempt to bring a wrecking ball to the Obama administration’s efforts to head off the most catastrophic effects of global warming. “He doesn’t believe it’s manmade,” CNN anchor Alisyn Camerota said to Conway, referring to climate change.


“Correct,” Conway responded.

Camerota suggested: “So he believes the idea that it’s manmade is a hoax.”

“No, I didn’t say that,” Conway said.

The Sierra Club tweeted afterward: “Trump’s campaign manager confirmed this morning that he doesn’t understand science.”

Hillary Clinton had drawn attention to Trump’s beliefs on climate science during Monday night’s presidential debate, saying, “Donald thinks that climate change is a hoax perpetrated by the Chinese.” Trump interrupted to reply that “I did not, I do not say that.”

But in fact, Trump has repeatedly made such remarks on Twitter, writing in 2012 that “the concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.” And in 2013, he posted that “Ice storm rolls from Texas to Tennessee — I’m in Los Angeles and it’s freezing. Global warming is a total, and very expensive, hoax!”

Presented with those posts Tuesday morning, Conway said Trump believes “that climate change is naturally occurring, that there are shifts naturally occurring,” but added that the GOP nominee does not believe that those shifts are manmade.

The vast majority of scientists disagree, saying carbon emissions from power plants, automobiles, agriculture and other human activities are driving climate change, although natural factors have an effect as well. Conservatives often explain their opposition to cutting U.S. emissions by claiming nonetheless that global warming is an entirely natural phenomenon, even if they sometimes argue that warming has halted or is cyclical.

Conway also dismissed the notion that it is possible to grasp Trump’s policy positions, be they on climate change or his stance on the U.S. invasion of Iraq, from the non-traditional media he wields so frequently."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153862857761680,9/27/2016,link,TRUE,yes,69,690,432,"
Giuliani slams Lester Holt for fact-checking like Candy Crowley","Presidential debate moderator Lester Holt pulled two Candy Crowleys, former New York Mayor Rudy Giuliani said Tuesday, accusing of the “NBC Nightly News” anchor of mirroring Crowley’s infamous Mitt Romney fact-check twice on Monday night.

In an interview with “Fox and Friends,” Giuliani said he watched the debate two times — once live, “and then I went home and I watched Lester Holt do Candy Crowley at least twice.” Donald Trump, who had suggested a debate without a moderator ahead of Monday’s faceoff, warned Holt last week not to be like Crowley, who interrupted Romney in 2012 after the then-Republican nominee said it took President Barack Obama 14 days to call the attack in Benghazi, Libya, an “act of terror.” (PolitiFact rated Romney’s criticism “half true,” noting that Obama did say “act of terror” right after the attacks but that the administration did not speak “consistently in the days that followed.”)


Giuliani took issue with Holt “ignorantly” attempting to fact-check Trump on the constitutionality of stop-and-frisk and the real estate mogul’s false assertion that he never supported the Iraq War.

A federal judge in New York ruled the application of the practice unconstitutional, not the policy itself, as Holt suggested, Giuliani argued.

“The thing that’s wrong is Lester Holt said straight out: Stop-and-frisk is unconstitutional. Lester Holt is not a lawyer,” Giuliani said. “He’s wrong. It was decided in 1959 by Earl Warren. It is still the law of the land.”

The former mayor maintained that “every cop does stop-and-frisk in every part of America” but gave Hillary Clinton a pass for siding with Holt “because she failed the bar exam.”

“But I’m not gonna allow him to play lawyer and contradict our candidate,” he continued. “And I’d like to know: When did a moderator become a fact-checker? And if you’re gonna be a fact-checker, you better darn be right.”

“I’m a lawyer. I’m not a moderator who misrepresents on television,” Giuliani said, after co-Steve Doocy noted that Giuliani was fact-checking Holt. “I’m a lawyer. Am I angry about it? I thought after Candy Crowley we saw the last of it. What Holt did last night — if journalism has ethics, if it has ethics, he violated the rules of ethics. Now if you’re gonna interrupt and you’re gonna correct me in front of 100 million people, you better be right. He is dead wrong.”

Giuliani continued this verbal broadside, slamming Holt for being “completely unprofessional” and “totally unethical” and suggesting that “he should have had enough energy to check the sources” regarding whether Trump supported the Iraq War.

“I saw the tape, and he opposed the Iraq War before the Iraq War,” Giuliani said, despite numerous fact-checks that note Trump voiced support for the war during a 2002 interview with Howard Stern.

“A hundred million last night were misled by Lester Holt and so-called lawyer Hillary Clinton,” Giuliani said."
